Year,App.,Taxon,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Purpose,Source,is_live,import_qty_log,export_qty_log
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Belgium,Zimbabwe,0.0,2.0,LEATHER PRODUCTS (SMALL),2,2,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,China,Zimbabwe,0.0,74.0,SKINS,1,1,0,0.0,4.31748811353631
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,China,Zimbabwe,374.0,300.0,SKINS,3,1,0,5.926926025970411,5.707110264748875
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Germany,Zambia,28.0,28.0,SKINS,3,1,0,3.367295829986474,3.367295829986474
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Germany,Zimbabwe,0.0,11.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.4849066497880004
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Germany,Zimbabwe,0.0,2.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Germany,Zimbabwe,2.0,2.0,SKINS,3,1,0,1.0986122886681096,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Germany,Zimbabwe,43.0,43.0,SKINS,3,1,0,3.784189633918261,3.784189633918261
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Spain,Malawi,2.0,2.0,SKINS,3,1,0,1.0986122886681096,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Spain,South Africa,0.0,4.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Spain,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Spain,Zimbabwe,2.0,2.0,SKINS,3,1,0,1.0986122886681096,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,France,Malawi,122.0,122.0,SKINS,3,1,0,4.812184355372417,4.812184355372417
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,France,Unknown,30.0,30.0,SKINS,3,1,0,3.4339872044851463,3.4339872044851463
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,France,South Africa,0.0,1.0,LEATHER PRODUCTS (LARGE),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,France,South Africa,0.0,12.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.5649493574615367
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,France,South Africa,126.0,126.0,SKINS,3,1,0,4.844187086458591,4.844187086458591
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,France,Zambia,0.0,2.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,France,Zambia,5.0,9.0,SKINS,3,1,0,1.791759469228055,2.302585092994046
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,France,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (LARGE),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,France,Zimbabwe,0.0,53.5,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.9982007016691994
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,France,Zimbabwe,0.0,215.33,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.376805019596778
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,France,Zimbabwe,4.0,4.0,SKINS,3,1,0,1.6094379124341005,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,France,Zimbabwe,1561.0,1642.0,SKINS,3,1,0,7.353722330399631,7.404279118037268
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,France,Zimbabwe,0.0,28.0,SKIN PIECES,3,1,0,0.0,3.367295829986474
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,United Kingdom,Zambia,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,United Kingdom,Zimbabwe,0.0,34.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.555348061489413
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Hong Kong,South Africa,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Hong Kong,South Africa,22.0,22.0,SKINS,3,1,0,3.1354942159291497,3.1354942159291497
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Hong Kong,Zambia,0.0,3.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.3862943611198906
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Hong Kong,Zambia,1.0,1.0,SKINS,3,1,0,0.6931471805599453,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Hong Kong,Zambia,63.0,63.0,SKINS,3,1,0,4.158883083359672,4.158883083359672
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Hong Kong,Zimbabwe,0.0,208.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.342334251964811
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Hong Kong,Zimbabwe,3.0,1.0,SKINS,3,1,0,1.3862943611198906,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Hong Kong,Zimbabwe,0.0,2.0,SKIN PIECES,3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Australia,0.0,1.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Tanzania,0.0,2.0,LEATHER PRODUCTS (LARGE),3,3,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,South Africa,0.0,40.0,GARMENTS,3,1,0,0.0,3.713572066704308
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,South Africa,0.0,11.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,2.4849066497880004
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,South Africa,0.0,261.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.568344503761097
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,South Africa,0.0,68.0,SKIN PIECES,3,1,0,0.0,4.23410650459726
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zambia,0.0,150.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.017279836814924
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zambia,106.0,49.0,SKINS,3,1,0,4.672828834461906,3.912023005428146
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zambia,0.0,1.0,SKIN PIECES,3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zimbabwe,0.0,32.0,GARMENTS,3,1,0,0.0,3.49650756146648
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (LARGE),2,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zimbabwe,0.0,4.0,LEATHER PRODUCTS (LARGE),2,1,0,0.0,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zimbabwe,0.0,6.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.9459101490553128
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zimbabwe,0.0,10.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,2.3978952727983707
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zimbabwe,0.0,131.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.882801922586371
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zimbabwe,0.0,390.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,5.968707559985366
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zimbabwe,910.0,879.0,SKINS,3,1,0,6.814542897259958,6.779921907472252
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zimbabwe,518.0,343.0,SKINS,3,1,0,6.251903883165888,5.840641657373398
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zimbabwe,0.0,10.0,SKIN PIECES,3,1,0,0.0,2.3978952727983707
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Italy,Zimbabwe,0.0,3.0,SKIN PIECES,3,1,0,0.0,1.3862943611198906
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Japan,South Africa,0.0,12.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.5649493574615367
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Japan,South Africa,16.0,16.0,SKINS,3,1,0,2.833213344056216,2.833213344056216
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Japan,Zambia,0.0,12.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.5649493574615367
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Japan,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Japan,Zimbabwe,0.0,4.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Kenya,Unknown,0.0,2000.0,LIVE,3,1,1,0.0,7.601402334583733
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Kenya,Unknown,5500.0,2000.0,SKINS,3,1,0,8.612685172875459,7.601402334583733
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,South Korea,Zambia,271.0,0.0,SKINS,3,1,0,5.605802066295998,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,South Korea,Zimbabwe,15.0,0.0,SKINS,3,1,0,2.772588722239781,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Monaco,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Malawi,Unknown,1706.0,2156.0,SKINS,3,1,0,7.442492722794441,7.676473646389156
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Malaysia,Zimbabwe,0.0,5.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.791759469228055
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Netherlands,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Philippines,South Africa,0.0,1.0,LEATHER PRODUCTS (LARGE),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,United States,South Africa,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,United States,Zimbabwe,0.0,54.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.007333185232471
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,South Africa,Unknown,2500.0,0.0,SKINS,3,1,0,7.824445930877619,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Zambia,Unknown,35490.0,60389.0,SKINS,3,1,0,10.477034422194832,11.008578807301946
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Zambia,Unknown,16100.0,0.0,SKIN PIECES,3,1,0,9.686636660844938,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Zimbabwe,Unknown,32571.0,1020.0,SKINS,3,1,0,10.391208302587025,6.928537818164665
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Singapore,Zimbabwe,Unknown,15750.0,0.0,SKIN PIECES,3,1,0,9.664659134301736,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,San Marino,France,Zimbabwe,0.0,3.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.3862943611198906
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Soviet Union (obsolete),Italy,South Africa,0.0,12.0,GARMENTS,3,1,0,0.0,2.5649493574615367
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Germany,Zimbabwe,0.0,2.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Spain,Malawi,0.0,51.0,SKINS,3,1,0,0.0,3.951243718581428
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Spain,Mozambique,0.0,5.0,SKINS,3,1,0,0.0,1.791759469228055
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Spain,South Africa,0.0,7.0,SKINS,3,1,0,0.0,2.079441541679836
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Spain,Zimbabwe,0.0,5.0,SKINS,3,1,0,0.0,1.791759469228055
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Spain,Zimbabwe,0.0,3.0,SKINS,3,1,0,0.0,1.3862943611198906
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,France,South Africa,0.0,6.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.9459101490553128
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,France,Zimbabwe,0.0,1.0,GARMENTS,3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,France,Zimbabwe,0.0,34.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.555348061489413
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,France,Zimbabwe,0.0,99.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.605170185988092
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,France,Zimbabwe,0.0,14.0,SKIN PIECES,3,1,0,0.0,2.70805020110221
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Hong Kong,Zambia,0.0,4.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.6094379124341005
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Hong Kong,Zimbabwe,0.0,11.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.4849066497880004
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Italy,South Africa,0.0,5.0,LEATHER PRODUCTS (LARGE),2,1,0,0.0,1.791759469228055
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Italy,South Africa,0.0,1.0,LEATHER PRODUCTS (LARGE),2,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Italy,South Africa,0.0,7.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,2.079441541679836
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Italy,South Africa,0.0,30.0,SKINS,3,1,0,0.0,3.4339872044851463
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Italy,Zambia,0.0,1.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Italy,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (LARGE),2,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Italy,Zimbabwe,0.0,8.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,2.19722457733622
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Italy,Zimbabwe,0.0,10.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,2.3978952727983707
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Italy,Zimbabwe,0.0,8.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,2.19722457733622
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Italy,Zimbabwe,0.0,1.0,SKINS,3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Japan,South Africa,0.0,126.0,SKINS,3,1,0,0.0,4.844187086458591
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Japan,Zambia,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Japan,Zimbabwe,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Japan,Zimbabwe,0.0,2.0,LEATHER PRODUCTS (SMALL),2,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Luxembourg,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Botswana,0.0,1053.0,SKINS,3,1,0,0.0,6.960347729101308
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Kenya,0.0,50.0,SKINS,3,1,0,0.0,3.9318256327243257
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Mozambique,0.0,1512.0,SKINS,3,1,0,0.0,7.321849713788356
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Mozambique,0.0,800.0,SKIN PIECES,3,1,0,0.0,6.68586094706836
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,South Africa,0.0,6.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.9459101490553128
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,South Africa,0.0,323.0,SKINS,3,1,0,0.0,5.780743515792329
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,South Africa,0.0,2189.0,SKIN PIECES,3,1,0,0.0,7.691656822810547
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Zambia,0.0,2.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Zambia,0.0,42.0,SKINS,3,1,0,0.0,3.7612001156935615
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Zambia,0.0,3350.0,SKIN PIECES,3,1,0,0.0,8.11701408773731
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Zimbabwe,0.0,18.0,BODIES,3,1,0,0.0,2.9444389791664403
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Zimbabwe,0.0,108.0,GARMENTS,3,1,0,0.0,4.691347882229144
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Zimbabwe,0.0,1536.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,7.337587743538596
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Zimbabwe,0.0,2.0,SKINS,3,1,0,0.0,1.0986122886681096
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Zimbabwe,0.0,193.0,SKINS,3,1,0,0.0,5.267858159063328
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Zimbabwe,0.0,24.0,SKIN PIECES,3,1,0,0.0,3.218875824868201
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Zimbabwe,0.0,819.0,SKIN PIECES,3,1,0,0.0,6.709304340258299
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Thailand,Singapore,Zimbabwe,0.0,2826.0,SKIN PIECES,3,1,0,0.0,7.94697135769359
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkmenistan,France,South Africa,0.0,6.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,1.9459101490553128
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkmenistan,Italy,South Africa,0.0,22.0,GARMENTS,3,1,0,0.0,3.1354942159291497
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkmenistan,Italy,South Africa,0.0,24.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.218875824868201
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkmenistan,Italy,Zambia,0.0,22.0,GARMENTS,3,1,0,0.0,3.1354942159291497
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkmenistan,Italy,Zambia,0.0,128.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.859812404361672
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkmenistan,Italy,Zimbabwe,0.0,22.0,GARMENTS,3,1,0,0.0,3.1354942159291497
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkmenistan,Italy,Zimbabwe,0.0,35.0,GARMENTS,3,1,0,0.0,3.58351893845611
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkmenistan,Italy,Zimbabwe,0.0,47.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,3.8712010109078903
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkmenistan,Italy,Zimbabwe,0.0,124.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,4.8283137373023015
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Tunisia,France,Zimbabwe,0.0,1.0,LEATHER PRODUCTS (SMALL),3,1,0,0.0,0.6931471805599453
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkey,Switzerland,Mozambique,3.0,0.0,LEATHER PRODUCTS (SMALL),3,1,0,1.3862943611198906,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkey,Switzerland,South Africa,20.0,0.0,LEATHER PRODUCTS (SMALL),3,1,0,3.044522437723423,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkey,Switzerland,South Africa,10.0,0.0,LEATHER PRODUCTS (SMALL),3,3,0,2.3978952727983707,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkey,Switzerland,Zimbabwe,73.0,0.0,LEATHER PRODUCTS (SMALL),3,1,0,4.304065093204169,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkey,Switzerland,Zimbabwe,14.0,0.0,LEATHER PRODUCTS (SMALL),3,1,0,2.70805020110221,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkey,Switzerland,Zimbabwe,5.0,0.0,LEATHER PRODUCTS (SMALL),3,3,0,1.791759469228055,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkey,Spain,Malawi,8.0,0.0,SKINS,3,1,0,2.19722457733622,0.0
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkey,Spain,Malawi,0.0,8.0,SKINS,3,1,0,0.0,2.19722457733622
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkey,Spain,Mozambique,131.0,131.0,SKINS,3,1,0,4.882801922586371,4.882801922586371
2016,2.0,Crocodylus Niloticus,Crocodylia,Crocodylidae,Crocodylus,Turkey,Spain,South Africa,5.0,23.0,SKINS,3,1,0,1.791759469228055,3.1780538303479458
